# step, loss_train, loss_test, metrics_test
4.100000000000000000e+04 5.129886683315958916e-05 1.669206828153385634e-07 2.227609662054215579e-07 6.297809604438419625e-08 3.914693463053516262e-08 1.067223405728293705e-08 1.933800351886941614e-08 1.166522345732223569e-08 6.559483267310149336e-09 5.388816064929968785e-03 1.669206828153385634e-07 2.227609662054215579e-07 6.297809604438419625e-08 3.914693463053516262e-08 1.067223405728293705e-08 1.933800351886941614e-08 1.166522345732223569e-08 6.559483267310149336e-09
4.200000000000000000e+04 4.769640359039996314e-05 2.502309723415971679e-08 1.504512225192010605e-07 8.073828538320586425e-08 8.433163615304479163e-08 2.691384746914208236e-09 3.493825885679718599e-09 8.247084019833513710e-10 1.330284138800888293e-09 5.337459304812706452e-03 2.502309723415971679e-08 1.504512225192010605e-07 8.073828538320586425e-08 8.433163615304479163e-08 2.691384746914208236e-09 3.493825885679718599e-09 8.247084019833513710e-10 1.330284138800888293e-09
4.300000000000000000e+04 4.393364401247982701e-05 1.214366283150598220e-08 1.217052082921596402e-07 6.551162337278092742e-08 1.789864804662157019e-07 3.317430841412130697e-09 7.821535524340645938e-10 4.001436517772419046e-10 2.812082210107589101e-09 5.381135131468154503e-03 1.214366283150598220e-08 1.217052082921596402e-07 6.551162337278092742e-08 1.789864804662157019e-07 3.317430841412130697e-09 7.821535524340645938e-10 4.001436517772419046e-10 2.812082210107589101e-09
4.400000000000000000e+04 4.090811151635154110e-05 1.418105298695042024e-08 2.055315112704226171e-07 1.534331766120512886e-07 1.472022377490805315e-07 4.335422582767752763e-09 2.103227197336554447e-09 1.188394358781292317e-09 4.366162233577436160e-09 5.366850696062816159e-03 1.418105298695042024e-08 2.055315112704226171e-07 1.534331766120512886e-07 1.472022377490805315e-07 4.335422582767752763e-09 2.103227197336554447e-09 1.188394358781292317e-09 4.366162233577436160e-09
4.500000000000000000e+04 3.756383231751701075e-05 2.363764189434904250e-08 2.787733732865512534e-07 1.621143282377863056e-07 2.389602451401005786e-07 1.446750324875787802e-08 2.754442514062574398e-09 7.533946724821171631e-09 5.340796237836478713e-09 5.302162340671358332e-03 2.363764189434904250e-08 2.787733732865512534e-07 1.621143282377863056e-07 2.389602451401005786e-07 1.446750324875787802e-08 2.754442514062574398e-09 7.533946724821171631e-09 5.340796237836478713e-09
4.600000000000000000e+04 3.494290064939266984e-05 5.087563765987662872e-08 2.699711464017517001e-07 2.084474420852348631e-07 2.226384232371368898e-07 5.443214529330901441e-09 1.745432969895648100e-09 2.443021931876677411e-09 1.625890808823787784e-08 5.279782422727068852e-03 5.087563765987662872e-08 2.699711464017517001e-07 2.084474420852348631e-07 2.226384232371368898e-07 5.443214529330901441e-09 1.745432969895648100e-09 2.443021931876677411e-09 1.625890808823787784e-08
4.700000000000000000e+04 3.211588830826740470e-05 1.026755473397413254e-07 2.470482577158087061e-07 1.556234315439249782e-07 1.977976290815664005e-07 1.269359337756596642e-09 1.863570079156709582e-09 5.679719128975364302e-09 8.098509692615132799e-09 5.250656144668040815e-03 1.026755473397413254e-07 2.470482577158087061e-07 1.556234315439249782e-07 1.977976290815664005e-07 1.269359337756596642e-09 1.863570079156709582e-09 5.679719128975364302e-09 8.098509692615132799e-09
4.800000000000000000e+04 3.003955806346742788e-05 1.049000764928336042e-07 3.164247389479085415e-07 8.948497816170721532e-08 2.184586456401776484e-07 2.015700377702684949e-09 1.550131899822701164e-09 1.045409729940891667e-08 2.912502196239709625e-09 5.231829850060995026e-03 1.049000764928336042e-07 3.164247389479085415e-07 8.948497816170721532e-08 2.184586456401776484e-07 2.015700377702684949e-09 1.550131899822701164e-09 1.045409729940891667e-08 2.912502196239709625e-09
4.900000000000000000e+04 2.765585221009000133e-05 4.583364098157314901e-08 4.033917875897683268e-07 1.363731224548206595e-07 1.577211926545758070e-07 9.481932343132070827e-09 3.210692810171439086e-09 1.413310631891236664e-09 8.307339123811447864e-09 5.219757672263030182e-03 4.583364098157314901e-08 4.033917875897683268e-07 1.363731224548206595e-07 1.577211926545758070e-07 9.481932343132070827e-09 3.210692810171439086e-09 1.413310631891236664e-09 8.307339123811447864e-09
5.000000000000000000e+04 2.587706367215602125e-05 6.012821999352451068e-08 3.171667315960281013e-07 2.079078918774323903e-07 1.185472697630024936e-07 1.485525998842884818e-08 4.937116624745963907e-09 2.977884899965119416e-09 5.164659935262969453e-09 5.187082876769400983e-03 6.012821999352451068e-08 3.171667315960281013e-07 2.079078918774323903e-07 1.185472697630024936e-07 1.485525998842884818e-08 4.937116624745963907e-09 2.977884899965119416e-09 5.164659935262969453e-09
